Time,investor-capitalization-btc-24h
2013-05-09 00:00:00+00:00,444272109.9756769
2013-05-10 00:00:00+00:00,443651250.0950905
2013-05-11 00:00:00+00:00,445928565.76242197
2013-05-12 00:00:00+00:00,446648928.0200815
2013-05-13 00:00:00+00:00,447491383.58167815
2013-05-14 00:00:00+00:00,447660906.8585772
2013-05-15 00:00:00+00:00,448495349.15560895
2013-05-16 00:00:00+00:00,448628732.48216856
2013-05-17 00:00:00+00:00,449579248.88437474
2013-05-18 00:00:00+00:00,452540634.9138436
2013-05-19 00:00:00+00:00,453019631.2557675
2013-05-20 00:00:00+00:00,453812623.28496015
2013-05-21 00:00:00+00:00,454365110.4448485
2013-05-22 00:00:00+00:00,455204128.52714324
2013-05-23 00:00:00+00:00,456447875.1791422
2013-05-24 00:00:00+00:00,458919971.50429153
2013-05-25 00:00:00+00:00,464563804.00131
2013-05-26 00:00:00+00:00,465090903.31092495
2013-05-27 00:00:00+00:00,466270588.9855768
2013-05-28 00:00:00+00:00,467142873.2085399
2013-05-29 00:00:00+00:00,469461225.85029066
2013-05-30 00:00:00+00:00,471170092.5719454
2013-05-31 00:00:00+00:00,472852817.3604727
2013-06-01 00:00:00+00:00,473866560.4265539
2013-06-02 00:00:00+00:00,474630467.3902089
2013-06-03 00:00:00+00:00,475202245.6619397
2013-06-04 00:00:00+00:00,476254557.3999501
2013-06-05 00:00:00+00:00,477832610.5410667
2013-06-06 00:00:00+00:00,480960342.3806024
2013-06-07 00:00:00+00:00,480532304.8139072
2013-06-08 00:00:00+00:00,480120469.45201707
2013-06-09 00:00:00+00:00,478961907.05191743
2013-06-10 00:00:00+00:00,478626037.19933206
2013-06-11 00:00:00+00:00,479566624.4493906
2013-06-12 00:00:00+00:00,479659427.5114615
2013-06-13 00:00:00+00:00,479142276.12199473
2013-06-14 00:00:00+00:00,478396864.69566715
2013-06-15 00:00:00+00:00,478166552.2783632
2013-06-16 00:00:00+00:00,478159545.2229343
2013-06-17 00:00:00+00:00,477845674.9744903
2013-06-18 00:00:00+00:00,478002882.6111951
2013-06-19 00:00:00+00:00,478237911.0009754
2013-06-20 00:00:00+00:00,478351681.48248684
2013-06-21 00:00:00+00:00,477770550.5048193
2013-06-22 00:00:00+00:00,477615383.71984977
2013-06-23 00:00:00+00:00,477360564.7307461
2013-06-24 00:00:00+00:00,477495074.9837005
2013-06-25 00:00:00+00:00,477632348.07937133
2013-06-26 00:00:00+00:00,477661918.7740475
2013-06-27 00:00:00+00:00,477326391.0139471
2013-06-28 00:00:00+00:00,476411683.5207572
2013-06-29 00:00:00+00:00,475893662.3541897
2013-06-30 00:00:00+00:00,475102046.489249
2013-07-01 00:00:00+00:00,475424620.2324608
2013-07-02 00:00:00+00:00,475665693.7311104
2013-07-03 00:00:00+00:00,474425422.29978526
2013-07-04 00:00:00+00:00,472820533.200685
2013-07-05 00:00:00+00:00,468206714.37939304
2013-07-06 00:00:00+00:00,464021800.02410316
2013-07-07 00:00:00+00:00,463372161.39808047
2013-07-08 00:00:00+00:00,463642027.6954844
2013-07-09 00:00:00+00:00,463070584.8417277
2013-07-10 00:00:00+00:00,464858840.6469091
2013-07-11 00:00:00+00:00,465727124.9293203
2013-07-12 00:00:00+00:00,467866600.8226003
2013-07-13 00:00:00+00:00,469241576.3661827
2013-07-14 00:00:00+00:00,469682826.33217126
2013-07-15 00:00:00+00:00,470093777.7352455
2013-07-16 00:00:00+00:00,469926795.07798606
2013-07-17 00:00:00+00:00,469356176.4401157
2013-07-18 00:00:00+00:00,467329873.5092881
2013-07-19 00:00:00+00:00,466592919.38093156
2013-07-20 00:00:00+00:00,466313711.00702727
2013-07-21 00:00:00+00:00,466035274.50007856
2013-07-22 00:00:00+00:00,465744019.8932392
2013-07-23 00:00:00+00:00,465843457.565961
2013-07-24 00:00:00+00:00,466018233.02330923
2013-07-25 00:00:00+00:00,466472553.27459687
2013-07-26 00:00:00+00:00,466586041.6057216
2013-07-27 00:00:00+00:00,466586365.66007143
2013-07-28 00:00:00+00:00,466933540.44367933
2013-07-29 00:00:00+00:00,466274322.38375
2013-07-30 00:00:00+00:00,466843902.2201903
2013-07-31 00:00:00+00:00,468381157.1619406
2013-08-01 00:00:00+00:00,468856040.7312302
2013-08-02 00:00:00+00:00,470771029.19389856
2013-08-03 00:00:00+00:00,474613114.2134829
2013-08-04 00:00:00+00:00,474927257.56149757
2013-08-05 00:00:00+00:00,476016975.37903214
2013-08-06 00:00:00+00:00,476130609.8448382
2013-08-07 00:00:00+00:00,476413886.4911797
2013-08-08 00:00:00+00:00,476381740.09127116
2013-08-09 00:00:00+00:00,476393940.8056303
2013-08-10 00:00:00+00:00,476561036.80802554
2013-08-11 00:00:00+00:00,476652721.8357721
2013-08-12 00:00:00+00:00,476449391.15438634
2013-08-13 00:00:00+00:00,479170323.7457943
2013-08-14 00:00:00+00:00,479932970.8244142
2013-08-15 00:00:00+00:00,481102038.5524181
2013-08-16 00:00:00+00:00,481457420.3626338
2013-08-17 00:00:00+00:00,482049453.4005866
2013-08-18 00:00:00+00:00,482303283.83559513
2013-08-19 00:00:00+00:00,483365818.12711895
2013-08-20 00:00:00+00:00,484272310.03399384
2013-08-21 00:00:00+00:00,485536766.8675086
2013-08-22 00:00:00+00:00,486597842.87883925
2013-08-23 00:00:00+00:00,487489620.8249943
2013-08-24 00:00:00+00:00,487833978.6620792
2013-08-25 00:00:00+00:00,488668540.36504096
2013-08-26 00:00:00+00:00,489652257.7488276
2013-08-27 00:00:00+00:00,491513296.30598676
2013-08-28 00:00:00+00:00,493188451.7944324
2013-08-29 00:00:00+00:00,495213629.72029257
2013-08-30 00:00:00+00:00,497499314.42024183
2013-08-31 00:00:00+00:00,500521571.62296593
2013-09-01 00:00:00+00:00,502677178.7308709
2013-09-02 00:00:00+00:00,504986172.1257526
2013-09-03 00:00:00+00:00,509053196.3056233
2013-09-04 00:00:00+00:00,509790351.31587785
2013-09-05 00:00:00+00:00,509961716.6401952
2013-09-06 00:00:00+00:00,510449404.53749114
2013-09-07 00:00:00+00:00,510942624.4349929
2013-09-08 00:00:00+00:00,511180301.3294404
2013-09-09 00:00:00+00:00,512884749.24912685
2013-09-10 00:00:00+00:00,513964541.45321584
2013-09-11 00:00:00+00:00,515545595.69385654
2013-09-12 00:00:00+00:00,519092035.4600522
2013-09-13 00:00:00+00:00,520097870.36948323
2013-09-14 00:00:00+00:00,522436233.3502004
2013-09-15 00:00:00+00:00,522949653.70910674
2013-09-16 00:00:00+00:00,524262674.7565839
2013-09-17 00:00:00+00:00,524932086.4075448
2013-09-18 00:00:00+00:00,526259599.03962284
2013-09-19 00:00:00+00:00,530337853.129386
2013-09-20 00:00:00+00:00,530625590.276537
2013-09-21 00:00:00+00:00,530753566.8465899
2013-09-22 00:00:00+00:00,531827130.6853679
2013-09-23 00:00:00+00:00,532161625.6187891
2013-09-24 00:00:00+00:00,533002050.5663594
2013-09-25 00:00:00+00:00,533999293.4409038
2013-09-26 00:00:00+00:00,534667579.4841366
2013-09-27 00:00:00+00:00,535368921.73013556
2013-09-28 00:00:00+00:00,535808638.83141285
2013-09-29 00:00:00+00:00,536526668.46404284
2013-09-30 00:00:00+00:00,537478966.3025067
2013-10-01 00:00:00+00:00,538572948.0552696
2013-10-02 00:00:00+00:00,536842883.35796195
2013-10-03 00:00:00+00:00,536795408.21645737
2013-10-04 00:00:00+00:00,537849880.2246777
2013-10-05 00:00:00+00:00,538419959.9764675
2013-10-06 00:00:00+00:00,539055985.512864
2013-10-07 00:00:00+00:00,544691998.2269258
2013-10-08 00:00:00+00:00,545245689.6900105
2013-10-09 00:00:00+00:00,546681675.4847337
2013-10-10 00:00:00+00:00,547176827.177396
2013-10-11 00:00:00+00:00,548063593.9611944
2013-10-12 00:00:00+00:00,548862130.8110173
2013-10-13 00:00:00+00:00,549955372.5144354
2013-10-14 00:00:00+00:00,552266726.5879701
2013-10-15 00:00:00+00:00,554918644.348542
2013-10-16 00:00:00+00:00,559998865.5414617
2013-10-17 00:00:00+00:00,562249908.226566
2013-10-18 00:00:00+00:00,565279789.6889349
2013-10-19 00:00:00+00:00,570881877.4416296
2013-10-20 00:00:00+00:00,574246366.5861026
2013-10-21 00:00:00+00:00,588839908.9935735
2013-10-22 00:00:00+00:00,604025562.8970063
2013-10-23 00:00:00+00:00,618471504.6398348
2013-10-24 00:00:00+00:00,624217437.9467251
2013-10-25 00:00:00+00:00,650666602.9806483
2013-10-26 00:00:00+00:00,652871433.5871794
2013-10-27 00:00:00+00:00,655850065.9335155
2013-10-28 00:00:00+00:00,659286239.0275484
2013-10-29 00:00:00+00:00,669581533.0060904
2013-10-30 00:00:00+00:00,673392739.0674379
2013-10-31 00:00:00+00:00,677742652.8122985
2013-11-01 00:00:00+00:00,682460253.5567712
2013-11-02 00:00:00+00:00,684812085.3505197
2013-11-03 00:00:00+00:00,688490918.329051
2013-11-04 00:00:00+00:00,708873790.3540239
2013-11-05 00:00:00+00:00,726474137.0983925
2013-11-06 00:00:00+00:00,738627260.925344
2013-11-07 00:00:00+00:00,773969261.9416567
2013-11-08 00:00:00+00:00,804867291.3479381
2013-11-09 00:00:00+00:00,830295005.1993221
2013-11-10 00:00:00+00:00,838343977.8758507
2013-11-11 00:00:00+00:00,857454330.3927207
2013-11-12 00:00:00+00:00,880183326.9218143
2013-11-13 00:00:00+00:00,913705787.1258122
2013-11-14 00:00:00+00:00,948826116.0209547
2013-11-15 00:00:00+00:00,976848452.4245646
2013-11-16 00:00:00+00:00,997970977.9540036
2013-11-17 00:00:00+00:00,1029169364.0782492
2013-11-18 00:00:00+00:00,1105909286.516317
2013-11-19 00:00:00+00:00,1193124838.491847
2013-11-20 00:00:00+00:00,1238484825.2935386
2013-11-21 00:00:00+00:00,1296788308.9983525
2013-11-22 00:00:00+00:00,1449075389.6390245
2013-11-23 00:00:00+00:00,1555190897.5087364
2013-11-24 00:00:00+00:00,1597992557.5762892
2013-11-25 00:00:00+00:00,1671793827.8166122
2013-11-26 00:00:00+00:00,1891385913.5535011
2013-11-27 00:00:00+00:00,2008379343.797339
2013-11-28 00:00:00+00:00,2145400248.3270552
2013-11-29 00:00:00+00:00,2286997846.881249
2013-11-30 00:00:00+00:00,2366989421.771543
2013-12-01 00:00:00+00:00,2401736706.297079
2013-12-02 00:00:00+00:00,2454415978.822544
2013-12-03 00:00:00+00:00,2508346544.1481266
2013-12-04 00:00:00+00:00,2579385917.3558874
2013-12-05 00:00:00+00:00,2638809208.273571
2013-12-06 00:00:00+00:00,2658475589.951862
2013-12-07 00:00:00+00:00,2668805067.580124
2013-12-08 00:00:00+00:00,2676871932.1931286
2013-12-09 00:00:00+00:00,2694639881.191988
2013-12-10 00:00:00+00:00,2720625270.9847617
2013-12-11 00:00:00+00:00,2762059582.613822
2013-12-12 00:00:00+00:00,2770606053.2542534
2013-12-13 00:00:00+00:00,2797812333.3664217
2013-12-14 00:00:00+00:00,2792272934.349816
2013-12-15 00:00:00+00:00,2804371714.4207816
2013-12-16 00:00:00+00:00,2808974490.699018
2013-12-17 00:00:00+00:00,2806455882.732051
2013-12-18 00:00:00+00:00,2794670185.2674065
2013-12-19 00:00:00+00:00,2781127228.1428924
2013-12-20 00:00:00+00:00,2787635610.7744265
2013-12-21 00:00:00+00:00,2843334024.061617
2013-12-22 00:00:00+00:00,2802868866.981986
2013-12-23 00:00:00+00:00,2808045481.468673
2013-12-24 00:00:00+00:00,2820204448.205
2013-12-25 00:00:00+00:00,2875956131.124878
2013-12-26 00:00:00+00:00,2888981087.595123
2013-12-27 00:00:00+00:00,2905997873.511872
2013-12-28 00:00:00+00:00,2908033912.911777
2013-12-29 00:00:00+00:00,2910148425.8932786
2013-12-30 00:00:00+00:00,2910308286.4478984
2013-12-31 00:00:00+00:00,2907315587.893167
2014-01-01 00:00:00+00:00,2905870514.6431494
2014-01-02 00:00:00+00:00,2916096460.181465
2014-01-03 00:00:00+00:00,2932329951.752262
2014-01-04 00:00:00+00:00,2984421549.082344
2014-01-05 00:00:00+00:00,3011916888.429513
2014-01-06 00:00:00+00:00,3035621488.569921
2014-01-07 00:00:00+00:00,3049469474.083767
2014-01-08 00:00:00+00:00,3075993826.9025373
2014-01-09 00:00:00+00:00,3082717562.762547
2014-01-10 00:00:00+00:00,3086067156.402354
2014-01-11 00:00:00+00:00,3111270378.3001485
2014-01-12 00:00:00+00:00,3125439183.9026527
2014-01-13 00:00:00+00:00,3129009744.0613103
2014-01-14 00:00:00+00:00,3143154788.442401
2014-01-15 00:00:00+00:00,3163141774.574929
2014-01-16 00:00:00+00:00,3175651418.656239
2014-01-17 00:00:00+00:00,3179123802.2002206
2014-01-18 00:00:00+00:00,3181219851.344437
2014-01-19 00:00:00+00:00,3187572424.8728766
2014-01-20 00:00:00+00:00,3194936314.188141
2014-01-21 00:00:00+00:00,3199173459.7259054
2014-01-22 00:00:00+00:00,3208916702.422631
2014-01-23 00:00:00+00:00,3211840872.4253254
2014-01-24 00:00:00+00:00,3217379466.277741
2014-01-25 00:00:00+00:00,3223865926.663566
2014-01-26 00:00:00+00:00,3227543593.1356654
2014-01-27 00:00:00+00:00,3232236242.1540966
2014-01-28 00:00:00+00:00,3235304736.3954663
2014-01-29 00:00:00+00:00,3241418533.383451
2014-01-30 00:00:00+00:00,3246141296.8608418
2014-01-31 00:00:00+00:00,3248435246.754992
2014-02-01 00:00:00+00:00,3262174150.9392853
2014-02-02 00:00:00+00:00,3265028066.721886
2014-02-03 00:00:00+00:00,3268239161.7106133
2014-02-04 00:00:00+00:00,3269037874.8743415
2014-02-05 00:00:00+00:00,3391995041.366038
2014-02-06 00:00:00+00:00,3397697689.520505
2014-02-07 00:00:00+00:00,3389533071.650317
2014-02-08 00:00:00+00:00,3386247660.6041346
2014-02-09 00:00:00+00:00,3387051173.795207
2014-02-10 00:00:00+00:00,3382325560.67324
2014-02-11 00:00:00+00:00,3380307258.227671
2014-02-12 00:00:00+00:00,3374590000.0591083
2014-02-13 00:00:00+00:00,3371466342.192038
2014-02-14 00:00:00+00:00,3371513974.948644
2014-02-15 00:00:00+00:00,3370444377.041767
2014-02-16 00:00:00+00:00,3368131180.1689825
2014-02-17 00:00:00+00:00,3366288549.3059483
2014-02-18 00:00:00+00:00,3366232921.101576
2014-02-19 00:00:00+00:00,3358731493.2501163
2014-02-20 00:00:00+00:00,3355505456.8232846
2014-02-21 00:00:00+00:00,3353040647.4614167
2014-02-22 00:00:00+00:00,3350042343.0919013
2014-02-23 00:00:00+00:00,3350737589.5243263
2014-02-24 00:00:00+00:00,3332867699.7767353
2014-02-25 00:00:00+00:00,3290648926.5215197
2014-02-26 00:00:00+00:00,3294444532.308723
2014-02-27 00:00:00+00:00,3291090827.063873
2014-02-28 00:00:00+00:00,3298570125.696137
2014-03-01 00:00:00+00:00,3293019590.246334
2014-03-02 00:00:00+00:00,3289321432.7560825
2014-03-03 00:00:00+00:00,3294313505.563235
2014-03-04 00:00:00+00:00,3299488320.20407
2014-03-05 00:00:00+00:00,3303863761.089452
2014-03-06 00:00:00+00:00,3309307101.0595236
2014-03-07 00:00:00+00:00,3435224002.695274
2014-03-08 00:00:00+00:00,3436728876.8506155
2014-03-09 00:00:00+00:00,3509091616.2667227
2014-03-10 00:00:00+00:00,3519607242.2431073
2014-03-11 00:00:00+00:00,3522605399.4341683
2014-03-12 00:00:00+00:00,3532883632.3208594
2014-03-13 00:00:00+00:00,3535820008.73914
2014-03-14 00:00:00+00:00,3534429383.559774
2014-03-15 00:00:00+00:00,3532975741.802025
2014-03-16 00:00:00+00:00,3533623690.770613
2014-03-17 00:00:00+00:00,3533606126.519588
2014-03-18 00:00:00+00:00,3535539121.36112
2014-03-19 00:00:00+00:00,3535569943.7967896
2014-03-20 00:00:00+00:00,3532144512.227299
2014-03-21 00:00:00+00:00,3546115876.2889876
2014-03-22 00:00:00+00:00,3545415819.5775924
2014-03-23 00:00:00+00:00,3544289810.036146
2014-03-24 00:00:00+00:00,3544385978.6682243
2014-03-25 00:00:00+00:00,3547327899.5855927
2014-03-26 00:00:00+00:00,3547788761.2333765
2014-03-27 00:00:00+00:00,3543788120.0679917
2014-03-28 00:00:00+00:00,3534845454.351181
2014-03-29 00:00:00+00:00,3532691371.299883
2014-03-30 00:00:00+00:00,3524677188.3813705
2014-03-31 00:00:00+00:00,3513347060.205826
2014-04-01 00:00:00+00:00,3510991875.927479
2014-04-02 00:00:00+00:00,3503874371.3885074
2014-04-03 00:00:00+00:00,3499966689.1897
2014-04-04 00:00:00+00:00,3496093054.9755445
2014-04-05 00:00:00+00:00,3478737233.9146676
2014-04-06 00:00:00+00:00,3478992926.8730083
2014-04-07 00:00:00+00:00,3476856995.373314
2014-04-08 00:00:00+00:00,3473351094.526165
2014-04-09 00:00:00+00:00,3473863716.0327063
2014-04-10 00:00:00+00:00,3456038541.3373914
2014-04-11 00:00:00+00:00,3442223392.797391
2014-04-12 00:00:00+00:00,3441040024.060464
2014-04-13 00:00:00+00:00,3439886765.034858
2014-04-14 00:00:00+00:00,3440661569.2781963
2014-04-15 00:00:00+00:00,3441256109.7658696
2014-04-16 00:00:00+00:00,3459224583.793178
2014-04-17 00:00:00+00:00,3465975021.1238513
2014-04-18 00:00:00+00:00,3461838794.835728
2014-04-19 00:00:00+00:00,3462299483.0234404
2014-04-20 00:00:00+00:00,3459584261.1487336
2014-04-21 00:00:00+00:00,3459553845.023176
2014-04-22 00:00:00+00:00,3456240610.482066
2014-04-23 00:00:00+00:00,3462866513.854488
2014-04-24 00:00:00+00:00,3463261042.5635777
2014-04-25 00:00:00+00:00,3458876357.74132
2014-04-26 00:00:00+00:00,3457905853.105654
2014-04-27 00:00:00+00:00,3456859379.2708654
2014-04-28 00:00:00+00:00,3451823667.370949
2014-04-29 00:00:00+00:00,3449776395.03992
2014-04-30 00:00:00+00:00,3448722796.5274963
2014-05-01 00:00:00+00:00,3448297308.226009
2014-05-02 00:00:00+00:00,3447175135.984348
2014-05-03 00:00:00+00:00,3445441612.240043
2014-05-04 00:00:00+00:00,3443833564.9275336
2014-05-05 00:00:00+00:00,3440564212.097225
2014-05-06 00:00:00+00:00,3436718610.8554697
2014-05-07 00:00:00+00:00,3435332804.241722
2014-05-08 00:00:00+00:00,3434781083.377262
2014-05-09 00:00:00+00:00,3434611292.2518396
2014-05-10 00:00:00+00:00,3434398934.648299
2014-05-11 00:00:00+00:00,3433415976.2323046
2014-05-12 00:00:00+00:00,3431964281.1087337
2014-05-13 00:00:00+00:00,3429798674.7108946
2014-05-14 00:00:00+00:00,3426919947.704381
2014-05-15 00:00:00+00:00,3426670440.888296
2014-05-16 00:00:00+00:00,3424555287.962204
2014-05-17 00:00:00+00:00,3424067066.023259
2014-05-18 00:00:00+00:00,3424049552.5582957
2014-05-19 00:00:00+00:00,3422615105.555885
2014-05-20 00:00:00+00:00,3425636689.213522
2014-05-21 00:00:00+00:00,3428575269.8225875
2014-05-22 00:00:00+00:00,3434003907.940437
2014-05-23 00:00:00+00:00,3438043568.2115283
2014-05-24 00:00:00+00:00,3439167826.733937
2014-05-25 00:00:00+00:00,3452117906.9229
2014-05-26 00:00:00+00:00,3456734126.0250416
2014-05-27 00:00:00+00:00,3491645737.315636
2014-05-28 00:00:00+00:00,3495385679.4707665
2014-05-29 00:00:00+00:00,3496819219.5512285
2014-05-30 00:00:00+00:00,3515724938.211061
2014-05-31 00:00:00+00:00,3522975012.8113737
2014-06-01 00:00:00+00:00,3530522763.188072
2014-06-02 00:00:00+00:00,3546396417.955489
2014-06-03 00:00:00+00:00,3556032754.701823
2014-06-04 00:00:00+00:00,3560244930.138632
2014-06-05 00:00:00+00:00,3566964626.9182506
2014-06-06 00:00:00+00:00,3576049206.366261
2014-06-07 00:00:00+00:00,3578553290.925604
2014-06-08 00:00:00+00:00,3582627354.929785
2014-06-09 00:00:00+00:00,3590399152.962293
2014-06-10 00:00:00+00:00,3598110816.633338
2014-06-11 00:00:00+00:00,3602822163.226282
2014-06-12 00:00:00+00:00,3669421260.661577
2014-06-13 00:00:00+00:00,3670488118.568719
2014-06-14 00:00:00+00:00,3667848995.504116
2014-06-15 00:00:00+00:00,3667268450.8269777
2014-06-16 00:00:00+00:00,3670367300.6169033
2014-06-17 00:00:00+00:00,3670659803.7746997
2014-06-18 00:00:00+00:00,3672690167.4857492
2014-06-19 00:00:00+00:00,3673257252.688935
2014-06-20 00:00:00+00:00,3673584601.5793133
2014-06-21 00:00:00+00:00,3673894517.8023396
2014-06-22 00:00:00+00:00,3675284726.3840637
2014-06-23 00:00:00+00:00,3676988893.5420465
2014-06-24 00:00:00+00:00,3679876300.2577934
2014-06-25 00:00:00+00:00,3678179224.4671183
2014-06-26 00:00:00+00:00,3681314264.820431
2014-06-27 00:00:00+00:00,3683490644.1556883
2014-06-28 00:00:00+00:00,3684717117.413028
2014-06-29 00:00:00+00:00,3692882206.0200987
2014-06-30 00:00:00+00:00,3701010409.09834
2014-07-01 00:00:00+00:00,3709070268.382034
2014-07-02 00:00:00+00:00,3719727751.4982004
2014-07-03 00:00:00+00:00,3726907102.402017
2014-07-04 00:00:00+00:00,3728672130.9954853
2014-07-05 00:00:00+00:00,3730204236.5499277
2014-07-06 00:00:00+00:00,3731622971.864782
2014-07-07 00:00:00+00:00,3733676106.078378
2014-07-08 00:00:00+00:00,3734010207.633424
2014-07-09 00:00:00+00:00,3741002770.054909
2014-07-10 00:00:00+00:00,3742977583.8112435
2014-07-11 00:00:00+00:00,3744479585.924419
2014-07-12 00:00:00+00:00,3746225532.961486
2014-07-13 00:00:00+00:00,3747672547.6776366
2014-07-14 00:00:00+00:00,3748097425.052246
2014-07-15 00:00:00+00:00,3749548004.5550623
2014-07-16 00:00:00+00:00,3750242263.6357856
2014-07-17 00:00:00+00:00,3752406817.2479577
2014-07-18 00:00:00+00:00,3754236817.2551584
2014-07-19 00:00:00+00:00,3753613477.3707647
2014-07-20 00:00:00+00:00,3754465242.886386
2014-07-21 00:00:00+00:00,3758987857.8217287
2014-07-22 00:00:00+00:00,3760305082.0473204
2014-07-23 00:00:00+00:00,3764680297.4163923
2014-07-24 00:00:00+00:00,3765479802.2492166
2014-07-25 00:00:00+00:00,3765709417.8394165
2014-07-26 00:00:00+00:00,3765444329.0960617
2014-07-27 00:00:00+00:00,3765903104.5716214
2014-07-28 00:00:00+00:00,3764692203.8537984
2014-07-29 00:00:00+00:00,3763009291.958964
2014-07-30 00:00:00+00:00,3760590374.0140967
2014-07-31 00:00:00+00:00,3761976808.271451
2014-08-01 00:00:00+00:00,3767617286.595317
2014-08-02 00:00:00+00:00,3768544494.3434834
2014-08-03 00:00:00+00:00,3767980056.645974
2014-08-04 00:00:00+00:00,3772453683.7984743
2014-08-05 00:00:00+00:00,3799252768.8982296
2014-08-06 00:00:00+00:00,3799976586.5059648
2014-08-07 00:00:00+00:00,3801351795.359678
2014-08-08 00:00:00+00:00,3802393429.939521
2014-08-09 00:00:00+00:00,3803663813.5849786
2014-08-10 00:00:00+00:00,3804588603.790446
2014-08-11 00:00:00+00:00,3804714265.393361
2014-08-12 00:00:00+00:00,3804215832.4319735
2014-08-13 00:00:00+00:00,3802290784.4299426
2014-08-14 00:00:00+00:00,3793134487.409869
2014-08-15 00:00:00+00:00,3789658904.6040173
2014-08-16 00:00:00+00:00,3788605772.085546
2014-08-17 00:00:00+00:00,3788871457.9494886
2014-08-18 00:00:00+00:00,3776775122.3444214
2014-08-19 00:00:00+00:00,3774631852.294655
2014-08-20 00:00:00+00:00,3774770351.4079676
2014-08-21 00:00:00+00:00,3774078089.144719
2014-08-22 00:00:00+00:00,3774056632.5920677
2014-08-23 00:00:00+00:00,3769759381.2234054
2014-08-24 00:00:00+00:00,3769290909.326389
2014-08-25 00:00:00+00:00,3768491879.452833
2014-08-26 00:00:00+00:00,3769046663.060383
2014-08-27 00:00:00+00:00,3768723777.770385
2014-08-28 00:00:00+00:00,3749211374.4036593
2014-08-29 00:00:00+00:00,3746316689.4452524
2014-08-30 00:00:00+00:00,3745771629.397787
2014-08-31 00:00:00+00:00,3744875985.633633
2014-09-01 00:00:00+00:00,3745634366.415996
2014-09-02 00:00:00+00:00,3741608439.4680705
2014-09-03 00:00:00+00:00,3740181834.557782
2014-09-04 00:00:00+00:00,3740602023.8505816
2014-09-05 00:00:00+00:00,3741002825.1915627
2014-09-06 00:00:00+00:00,3742649576.2037125
2014-09-07 00:00:00+00:00,3738943357.6642456
2014-09-08 00:00:00+00:00,3736541315.340973
2014-09-09 00:00:00+00:00,3731244944.074067
2014-09-10 00:00:00+00:00,3729484200.920846
2014-09-11 00:00:00+00:00,3727936331.082055
2014-09-12 00:00:00+00:00,3724111369.1466928
2014-09-13 00:00:00+00:00,3723562033.9416094
2014-09-14 00:00:00+00:00,3723510093.2927275
2014-09-15 00:00:00+00:00,3721484145.752102
2014-09-16 00:00:00+00:00,3719666784.6704283
2014-09-17 00:00:00+00:00,3717865344.812139
2014-09-18 00:00:00+00:00,3709134933.998227
2014-09-19 00:00:00+00:00,3697449431.6234694
2014-09-20 00:00:00+00:00,3687316628.301967
2014-09-21 00:00:00+00:00,3684292528.478673
2014-09-22 00:00:00+00:00,3680667019.048389
2014-09-23 00:00:00+00:00,3677349938.487872
2014-09-24 00:00:00+00:00,3675627163.5839233
2014-09-25 00:00:00+00:00,3672692705.94872
2014-09-26 00:00:00+00:00,3665144310.313629
2014-09-27 00:00:00+00:00,3662510928.026247
2014-09-28 00:00:00+00:00,3660975335.8152666
2014-09-29 00:00:00+00:00,3648091869.879749
2014-09-30 00:00:00+00:00,3643056559.576777
2014-10-01 00:00:00+00:00,3637885580.8145556
2014-10-02 00:00:00+00:00,3634038833.163437
2014-10-03 00:00:00+00:00,3618492489.3149796
2014-10-04 00:00:00+00:00,3610106602.630165
2014-10-05 00:00:00+00:00,3603368248.723318
2014-10-06 00:00:00+00:00,3565477351.925688
2014-10-07 00:00:00+00:00,3558029655.4212637
2014-10-08 00:00:00+00:00,3558314835.3816786
2014-10-09 00:00:00+00:00,3554227798.1689396
2014-10-10 00:00:00+00:00,3549563885.58606
2014-10-11 00:00:00+00:00,3548449746.422727
2014-10-12 00:00:00+00:00,3540390178.973217
2014-10-13 00:00:00+00:00,3546898591.864924
2014-10-14 00:00:00+00:00,3549531134.69761
2014-10-15 00:00:00+00:00,3538913351.099966
2014-10-16 00:00:00+00:00,3538369948.8812256
2014-10-17 00:00:00+00:00,3532960151.7561054
2014-10-18 00:00:00+00:00,3533651169.808892
2014-10-19 00:00:00+00:00,3533680370.235565
2014-10-20 00:00:00+00:00,3532179156.3620205
2014-10-21 00:00:00+00:00,3531260985.007719
2014-10-22 00:00:00+00:00,3529022823.2224436
2014-10-23 00:00:00+00:00,3524354782.75734
2014-10-24 00:00:00+00:00,3517022536.099169
2014-10-25 00:00:00+00:00,3513117171.128434
2014-10-26 00:00:00+00:00,3511443130.2877865
2014-10-27 00:00:00+00:00,3507177375.028665
2014-10-28 00:00:00+00:00,3505378324.3916044
2014-10-29 00:00:00+00:00,3499364103.935335
2014-10-30 00:00:00+00:00,3494969632.752294
2014-10-31 00:00:00+00:00,3488036604.8816867
2014-11-01 00:00:00+00:00,3484875216.0800114
2014-11-02 00:00:00+00:00,3482260243.0062675
2014-11-03 00:00:00+00:00,3477903567.315549
2014-11-04 00:00:00+00:00,3471571579.1839347
2014-11-05 00:00:00+00:00,3469777824.322942
2014-11-06 00:00:00+00:00,3475588694.6622066
2014-11-07 00:00:00+00:00,3472533508.9471917
2014-11-08 00:00:00+00:00,3472471573.5588455
2014-11-09 00:00:00+00:00,3468732742.0434365
2014-11-10 00:00:00+00:00,3469324996.328406
2014-11-11 00:00:00+00:00,3467896558.256075
2014-11-12 00:00:00+00:00,3472452624.1394033
